Designator,Mid X,Mid Y,Rotation,Layer
5V1,60.96,-50.8,270.0,bottom
C1,63.179,-67.66,0.0,top
C2,63.245,-71.851,0.0,top
C3,57.495,-57.785,180.0,top
C4,57.495,-61.595,180.0,top
C5,48.889,-76.87,270.0,top
D1,62.0775,-80.01,0.0,top
FB1,68.889,-69.827,0.0,top
FB2,62.575,-59.34,180.0,top
GND1,60.96,-96.52,270.0,bottom
J1,47.09,-68.93,270.0,top
R1,62.101,-81.915,180.0,top
R3,55.2522,-77.4698,0.0,top
R4,51.874,-77.4698,0.0,top
U2,69.875,-59.69,180.0,top
