Designator,Mid X,Mid Y,Rotation,Layer
GND1,60.96,-96.52,270.0,bottom
J1,63.139,-62.992,90.0,top
J2,63.139,-82.804,90.0,top
JACK1,50.8,-50.8,0.0,top
JACK2,73.66,-50.8,0.0,top
V_SUPPLY1,60.96,-50.8,270.0,bottom
